1000 	 0.491678 	 0.022323
1000 	 0.790877 	 0.087657
2000 	 0.511985 	 0.015746
2000 	 0.724288 	 0.049995
4000 	 0.510499 	 0.011537
4000 	 0.721032 	 0.039306
8000 	 0.517241 	 0.008118
8000 	 0.794101 	 0.029011
16000 	 0.505697 	 0.005640
16000 	 0.725769 	 0.018493
32000 	 0.497468 	 0.003948
32000 	 0.748041 	 0.013179
